Index	GT Class	Pred Class	Path	Path Probs	Num Nodes Explored	Node Backtracks
272	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
273	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 0.9998, 0.9946]	4	{}
274	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
275	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.6075]	4	{}
276	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 0.9999, 0.9999]	3	{}
277	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9996, 1.0, 0.9809]	4	{}
278	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 0.9987, 0.9998]	4	{}
279	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9997, 1.0, 1.0]	4	{}
280	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
281	0	0	['n00003553', 'n03575240', 'n03125870']	[0.9999, 0.9998, 0.9957]	3	{}
282	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
283	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
284	0	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 0.8734, 0.9329]	3	{}
285	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
286	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 0.9995, 1.0]	3	{}
287	0	8	['n00003553', 'n03575240', 'n03125870']	[0.9298, 0.9682, 0.9844]	3	{}
288	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 0.9887, 0.9987]	4	{}
289	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
290	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
291	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
292	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
293	9	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 0.7255]	3	{}
294	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
295	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9985, 1.0, 1.0]	4	{}
296	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
297	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
298	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
299	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
300	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
301	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
302	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 0.9999, 0.9999]	4	{}
303	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
304	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
305	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 0.9946, 0.9997]	3	{}
306	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 0.9993, 0.9985]	3	{}
307	2	2	['n00003553', 'n01471682']	[0.9998, 0.9999]	2	{}
308	1	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 0.6002]	3	{}
309	6	6	['n00003553', 'n01471682']	[1.0, 0.8191]	2	{}
310	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 0.9861, 0.9992]	3	{}
311	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
312	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 0.8253]	3	{}
313	0	-1	['n00003553']	[]	3	{'n01471682': 1, 'n03575240': 1}
314	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
315	0	0	['n00003553', 'n03575240', 'n03125870']	[0.9999, 1.0, 1.0]	3	{}
316	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 0.9999]	4	{}
317	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
318	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9994, 1.0, 1.0]	4	{}
319	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
320	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
321	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
322	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
323	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9994, 0.9999, 1.0]	4	{}
324	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9981, 0.998, 0.9296]	4	{}
325	1	1	['n00003553', 'n03575240', 'n03791235']	[0.9996, 1.0, 1.0]	3	{}
326	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
327	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
328	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
329	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
330	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
331	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
332	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9978, 0.9998, 0.9973]	4	{}
333	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
334	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
335	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
336	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
337	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
338	0	0	['n00003553', 'n03575240', 'n03125870']	[0.9945, 0.9973, 0.9993]	3	{}
339	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[0.9999, 1.0, 0.9995, 0.9998]	4	{}
340	2	2	['n00003553', 'n01471682']	[1.0, 0.9643]	2	{}
341	6	6	['n00003553', 'n01471682']	[0.9996, 0.9996]	2	{}
342	2	2	['n00003553', 'n01471682']	[0.9227, 0.9659]	2	{}
343	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[0.9998, 0.9988, 0.9999, 1.0]	4	{}
344	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
345	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9946]	4	{}
346	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 0.9997, 1.0]	4	{}
347	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
348	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
349	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
350	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
351	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
352	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 0.9995, 1.0]	3	{}
353	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
354	2	2	['n00003553', 'n01471682']	[1.0, 0.9998]	2	{}
355	7	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9979, 0.9919, 0.7527]	4	{}
356	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9996, 1.0, 0.924]	4	{}
357	2	2	['n00003553', 'n01471682']	[1.0, 0.9847]	2	{}
358	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 0.9987]	3	{}
359	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
360	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
361	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9957]	4	{}
362	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
363	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
364	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
365	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 0.9999, 0.9997]	4	{}
366	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 0.9978]	3	{}
367	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[0.9996, 0.9998, 0.9998, 0.9997]	4	{}
368	8	8	['n00003553', 'n03575240', 'n03125870']	[0.9838, 0.9963, 0.9864]	3	{}
369	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
370	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[0.9989, 0.5999, 0.842, 0.9389]	4	{}
371	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
372	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
373	4	2	['n00003553', 'n01471682']	[0.9997, 0.9908]	2	{}
374	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
375	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
376	0	0	['n00003553', 'n03575240', 'n03125870']	[0.9996, 0.9605, 0.976]	3	{}
377	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[0.9995, 0.9999, 1.0, 1.0]	4	{}
378	0	-1	['n00003553']	[]	4	{'n03125870': 1, 'n03575240': 1, 'n01471682': 1}
379	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
380	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
381	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
382	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
383	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 0.9997]	3	{}
384	2	2	['n00003553', 'n01471682']	[1.0, 0.9013]	2	{}
385	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 0.9973]	3	{}
386	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
387	2	2	['n00003553', 'n01471682']	[1.0, 0.999]	2	{}
388	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
389	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
390	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
391	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
392	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
393	2	2	['n00003553', 'n01471682']	[1.0, 0.9998]	2	{}
394	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 0.9709]	3	{}
395	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
396	2	2	['n00003553', 'n01471682']	[1.0, 0.9998]	2	{}
397	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 0.5306, 0.7306]	4	{}
398	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 0.9858, 0.9982]	3	{}
399	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
400	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
401	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 0.9072, 0.998]	3	{}
402	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
403	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
404	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
405	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9214, 0.7274, 0.638]	4	{}
406	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
407	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 0.9999]	3	{}
408	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
409	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
410	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
411	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 0.9999, 0.9847]	3	{}
412	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9254]	4	{}
413	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
414	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
415	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
416	0	0	['n00003553', 'n03575240', 'n03125870']	[0.9543, 0.9851, 0.9979]	3	{}
417	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
418	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9998, 1.0, 1.0]	4	{}
419	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
420	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
421	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
422	0	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 0.747]	3	{}
423	0	0	['n00003553', 'n03575240', 'n03125870']	[0.9995, 0.9998, 0.9999]	3	{}
424	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
425	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
426	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.8835, 0.9381, 0.7674]	4	{}
427	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[0.9904, 0.9982, 0.9997, 0.9999]	4	{}
428	0	0	['n00003553', 'n03575240', 'n03125870']	[0.9974, 0.9925, 0.9828]	3	{}
429	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
430	2	2	['n00003553', 'n01471682']	[1.0, 0.9999]	2	{}
431	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
432	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9998]	4	{}
433	7	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[0.999, 0.9997, 0.9653, 0.5075]	4	{}
434	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
435	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
436	2	2	['n00003553', 'n01471682']	[1.0, 0.8621]	2	{}
437	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
438	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
439	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 0.9975]	3	{}
440	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
441	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9999, 1.0, 1.0]	4	{}
442	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
443	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
444	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
445	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9859, 0.9629, 0.9443]	4	{}
446	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
447	0	0	['n00003553', 'n03575240', 'n03125870']	[0.9994, 0.9998, 0.9999]	3	{}
448	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
449	2	2	['n00003553', 'n01471682']	[0.9876, 0.9946]	2	{}
450	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
451	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
452	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
453	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
454	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
455	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
456	3	6	['n00003553', 'n01471682']	[1.0, 0.0644]	5	{'n02370806': 1, 'n02075296': 1, 'n01886756': 1}
457	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 0.9997, 1.0]	4	{}
458	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9946, 0.9529, 0.9641]	4	{}
459	6	6	['n00003553', 'n01471682']	[1.0, 0.7605]	2	{}
460	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
461	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
462	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 0.999]	3	{}
463	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9991, 0.9932, 0.9814]	4	{}
464	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[0.9999, 0.9998, 0.9932, 0.9942]	4	{}
465	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
466	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
467	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
468	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.6964, 0.9609, 0.9606]	4	{}
469	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
470	3	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9991, 0.9981, 0.9594]	4	{}
471	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
472	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
473	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
474	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9996]	4	{}
475	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
476	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
477	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 0.9999, 1.0]	3	{}
478	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9986, 0.9999, 0.9942]	4	{}
479	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
480	8	8	['n00003553', 'n03575240', 'n03125870']	[0.9999, 0.9985, 0.9992]	3	{}
481	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
482	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
483	5	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9951]	4	{}
484	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
485	9	9	['n00003553', 'n03575240', 'n03791235']	[0.9984, 0.9307, 0.8263]	3	{}
486	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
487	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
488	5	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 0.9344, 0.9918]	4	{}
489	0	0	['n00003553', 'n03575240', 'n03125870']	[0.9998, 0.9999, 1.0]	3	{}
490	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
491	0	0	['n00003553', 'n03575240', 'n03125870']	[0.9998, 0.9999, 1.0]	3	{}
492	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
493	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
494	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
495	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
496	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
497	2	2	['n00003553', 'n01471682']	[1.0, 0.9991]	2	{}
498	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
499	0	0	['n00003553', 'n03575240', 'n03125870']	[0.998, 0.9992, 0.9997]	3	{}
500	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9965, 0.9642, 0.9765]	4	{}
501	6	6	['n00003553', 'n01471682']	[1.0, 0.9999]	2	{}
502	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
503	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
504	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
505	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
506	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
507	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
508	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 0.9913, 0.9737]	3	{}
509	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
510	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
511	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
512	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
513	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
514	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
515	3	3	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
516	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
517	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
518	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 0.9996]	4	{}
519	8	8	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
520	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 0.9995, 0.9999, 0.9998]	4	{}
521	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
522	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
523	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
524	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
525	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
526	0	0	['n00003553', 'n03575240', 'n03125870']	[0.9996, 0.9996, 0.9994]	3	{}
527	0	0	['n00003553', 'n03575240', 'n03125870']	[0.9999, 0.9998, 0.9986]	3	{}
528	4	4	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9993, 1.0, 1.0]	4	{}
529	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
530	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
531	0	-1	['n00003553']	[]	6	{'n02370806': 1, 'n02075296': 1, 'n01886756': 1, 'n01471682': 1, 'n03575240': 1}
532	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
533	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
534	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
535	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
536	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
537	2	2	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
538	9	9	['n00003553', 'n03575240', 'n03791235']	[0.9976, 0.9947, 0.9974]	3	{}
539	0	0	['n00003553', 'n03575240', 'n03125870']	[1.0, 1.0, 1.0]	3	{}
540	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
541	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 0.9999, 1.0, 1.0]	4	{}
542	6	6	['n00003553', 'n01471682']	[1.0, 1.0]	2	{}
543	7	7	['n00003553', 'n01471682', 'n01886756', 'n02370806']	[1.0, 1.0, 1.0, 1.0]	4	{}
544	5	5	['n00003553', 'n01471682', 'n01886756', 'n02075296']	[1.0, 1.0, 1.0, 1.0]	4	{}
545	9	9	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
546	1	1	['n00003553', 'n03575240', 'n03791235']	[1.0, 1.0, 1.0]	3	{}
