Index	GT Class	Pred Class	Path	Path Probs	Num Nodes Explored	Node Backtracks
143	37	18	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388']	[1.0, 0.9996, 0.9988, 0.9116, 0.795, 0.8492]	6	{}
144	24	7	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n02159955']	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9957, 0.9995, 0.9999, 0.8696]	9	{}
145	95	95	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02062017']	[1.0, 0.9998, 0.9998, 0.999, 0.9983, 0.9989, 0.9836, 0.9781, 0.9999, 1.0]	10	{}
146	25	89	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037']	[1.0, 0.9491, 0.9784, 0.9995, 0.999, 0.98, 0.9484, 0.9839, 0.9701]	9	{}
147	39	39	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03183080']	[1.0, 1.0, 1.0, 0.999, 1.0, 1.0, 1.0]	7	{}
148	51	51	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475']	[1.0, 0.9999, 0.9997, 0.9997, 0.9977]	5	{}
149	58	58	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037', 'n03791235']	[1.0, 1.0, 1.0, 0.9932, 0.9966, 0.9473, 0.8833, 0.8718, 0.9995, 0.9989]	10	{}
150	58	58	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037', 'n03791235']	[1.0, 0.8709, 0.9618, 0.9994, 0.9999, 0.8636, 0.9725, 0.9363, 0.9979, 0.9989]	10	{}
151	77	51	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475']	[1.0, 0.9998, 0.9998, 0.9119, 0.2225]	7	{'n01905661': 1, 'n00015388': 1}
152	18	49	['n00001740', 'n00001930', 'n00002684']	[1.0, 1.0, 0.0015]	11	{'n02075296': 1, 'n01886756': 1, 'n01861778': 1, 'n01471682': 1, 'n00015388': 1, 'n00004475': 1, 'n00021939': 1, 'n00003553': 1}
153	59	60	['n00001740', 'n00001930', 'n00002684']	[0.9966, 0.817, 0.8506]	3	{}
154	45	45	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n01976146']	[0.9992, 0.9978, 0.9963, 0.9418, 0.9878, 0.3557, 0.9082, 0.9949, 0.9999]	10	{'n01471682': 1}
155	66	66	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296']	[1.0, 0.9999, 1.0, 1.0, 0.9999, 1.0, 1.0, 1.0, 0.8234, 1.0]	10	{}
156	58	58	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037', 'n03791235']	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9994, 1.0, 1.0, 0.999, 1.0]	10	{}
157	20	20	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03405725', 'n04161981']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	8	{}
158	24	24	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n02159955']	[1.0, 0.993, 0.9701, 0.9926, 0.9915, 0.9987, 0.991, 0.9345, 0.957]	9	{}
159	4	42	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296', 'n02127808']	[1.0, 0.9999, 0.9999, 0.9999, 0.9992, 0.9988, 0.999, 0.9992, 0.994, 0.9821, 0.9365]	11	{}
160	36	36	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02329401']	[1.0, 1.0, 1.0, 0.9997, 0.9997, 0.9999, 1.0, 0.9999, 0.9999, 0.9973]	10	{}
161	8	8	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211']	[1.0, 0.9997, 0.9963, 1.0, 0.9999, 0.9999, 1.0, 1.0]	8	{}
162	87	46	['n00001740', 'n00001930', 'n00007846', 'n09605289']	[1.0, 0.7053, 0.4324, 0.6038]	4	{}
163	10	10	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04531098']	[1.0, 0.9999, 1.0, 0.9997, 0.9897, 0.719, 0.9994, 0.9999]	8	{}
164	30	72	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02062017']	[0.9884, 0.9395, 0.8194, 0.9405, 0.9855, 0.9871, 0.3171, 0.56, 0.6057, 0.5088]	13	{'n01482071': 1, 'n02552171': 1, 'n02512053': 1}
165	47	47	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13104059']	[1.0, 0.9999, 0.9973, 0.9988, 1.0, 1.0, 1.0, 0.9407]	8	{}
166	54	54	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n11669921']	[1.0, 1.0, 0.9999, 0.9999, 1.0, 1.0, 1.0]	7	{}
167	99	74	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[0.9993, 0.9597, 0.9288, 0.788, 0.7506, 0.5719, 0.6798, 0.3469, 0.5538]	9	{}
168	51	51	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475']	[0.9998, 0.9988, 0.9994, 0.9998, 1.0]	5	{}
169	83	83	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13112664']	[1.0, 1.0, 1.0, 0.662, 0.983, 0.9985, 0.9983, 0.9998]	8	{}
170	9	9	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04531098']	[1.0, 0.9747, 0.9978, 0.9711, 0.989, 0.5468, 0.9541, 0.992]	8	{}
171	37	17	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n04341686']	[0.9977, 0.9917, 0.9976, 0.9998, 0.6375, 0.8433]	6	{}
172	4	4	['n00001740', 'n00001930', 'n00020827']	[0.9531, 0.9251, 0.9952]	3	{}
173	83	23	['n00001740', 'n00001930']	[1.0, 0.0]	12	{'n00004475': 1, 'n04531098': 1, 'n03094503': 1, 'n03575240': 1, 'n00021939': 1, 'n07705931': 1, 'n00003553': 1, 'n00002684': 1, 'n00007846': 1, 'n00020827': 1}
174	95	95	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02062017']	[1.0, 0.9987, 0.9944, 0.9915, 0.9971, 0.9993, 0.997, 0.9959, 0.9967, 1.0]	10	{}
175	83	26	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n01976146']	[1.0, 0.9865, 0.9998, 0.9489, 0.9939, 0.9852, 0.9629, 0.9996, 0.9982]	9	{}
176	32	18	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388']	[1.0, 0.9996, 0.996, 0.9646, 0.9576, 0.9995]	6	{}
177	73	73	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n02512053', 'n01482071']	[1.0, 0.9997, 0.9978, 0.9975, 0.9989, 0.9902, 0.9878, 0.9585, 0.9988]	9	{}
178	18	18	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	6	{}
179	40	40	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03183080']	[1.0, 1.0, 1.0, 0.9888, 0.9703, 0.9992, 1.0]	7	{}
180	39	39	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03183080']	[1.0, 0.9478, 0.9981, 0.9998, 0.9999, 0.8115, 0.8094]	7	{}
181	64	66	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296']	[1.0, 1.0, 0.9993, 0.9999, 0.999, 0.9684, 0.9976, 0.526, 0.9774, 0.9884]	10	{}
182	22	22	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03183080']	[1.0, 0.9733, 0.9936, 0.9998, 0.9982, 0.9711, 0.9999]	7	{}
183	80	80	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02329401']	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9999, 0.9972, 0.9976, 0.9775, 0.6435]	10	{}
184	28	16	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503']	[1.0, 0.9348, 0.9924, 0.9887, 0.9319, 0.8874, 0.9892]	7	{}
185	28	28	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503']	[1.0, 0.9986, 0.9991, 0.9909, 0.9982, 0.9937, 0.9999]	7	{}
186	40	84	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03405725']	[1.0, 0.9996, 0.9993, 0.9979, 0.9948, 0.6288, 0.8543]	7	{}
187	95	95	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02062017']	[1.0, 0.9998, 0.9999, 0.9993, 0.9993, 1.0, 0.9028, 0.9959, 1.0, 1.0]	10	{}
188	98	11	['n00001740', 'n00001930', 'n00007846']	[1.0, 0.8912, 0.1315]	4	{'n09605289': 1}
189	83	83	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13112664']	[1.0, 1.0, 1.0, 1.0, 0.6299, 0.9993, 1.0, 0.9953]	8	{}
190	12	12	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n04341686']	[1.0, 1.0, 0.9999, 1.0, 0.9936, 1.0]	6	{}
191	24	7	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n02159955']	[1.0, 1.0, 1.0, 1.0, 0.9999, 1.0, 1.0, 1.0, 0.9544]	9	{}
192	45	45	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n01976146']	[1.0, 0.9971, 0.9981, 0.9876, 0.8235, 0.8415, 0.8445, 0.9755, 0.6844]	9	{}
193	13	13	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03100490', 'n04019101']	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9998, 1.0, 1.0]	8	{}
194	94	94	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03405725']	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9992, 1.0]	7	{}
195	24	24	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n02159955']	[1.0, 0.9998, 0.9998, 0.999, 0.9993, 0.9977, 0.9975, 0.9999, 1.0]	9	{}
196	58	58	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037', 'n03791235']	[1.0, 0.9991, 0.9997, 0.9954, 0.9988, 0.9415, 0.9931, 0.9911, 0.6018, 0.9176]	10	{}
197	63	74	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 0.9994, 0.9975, 0.9977, 0.9987, 0.9979, 0.9917, 0.9744, 0.2263]	10	{'n02329401': 1}
198	7	7	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n02159955']	[1.0, 1.0, 1.0, 1.0, 1.0, 0.5045, 1.0, 1.0, 0.9995]	9	{}
199	87	87	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240']	[1.0, 0.9984, 0.9863, 0.998, 0.993, 0.9971]	6	{}
200	6	6	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n02159955']	[1.0, 1.0, 1.0, 0.9999, 0.9988, 0.9871, 0.9586, 0.9765, 0.9998]	9	{}
201	78	78	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01661091', 'n01661818']	[1.0, 1.0, 0.9998, 0.9937, 0.9985, 0.9875, 0.9997, 0.9977, 1.0]	9	{}
202	68	68	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939']	[1.0, 1.0, 1.0, 1.0, 1.0]	5	{}
203	60	60	['n00001740', 'n00001930', 'n00002684']	[1.0, 0.9491, 0.9999]	3	{}
204	6	6	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n02159955']	[1.0, 1.0, 1.0, 0.9999, 0.9997, 1.0, 1.0, 1.0, 1.0]	9	{}
205	23	23	['n00001740', 'n00001930']	[0.9999, 1.0]	2	{}
206	44	23	['n00001740', 'n00001930']	[1.0, 0.0]	12	{'n01905661': 1, 'n01471682': 1, 'n00015388': 1, 'n00004475': 1, 'n03575240': 1, 'n00021939': 1, 'n00003553': 1, 'n00002684': 1, 'n00007846': 1, 'n00020827': 1}
207	31	31	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 1.0, 1.0, 0.9999, 1.0, 1.0, 1.0, 1.0, 1.0]	9	{}
208	80	80	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02329401']	[1.0, 0.739, 0.9651, 0.9756, 0.9947, 0.9942, 0.9937, 0.9879, 0.9633, 0.977]	10	{}
209	93	93	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01661091']	[1.0, 0.9944, 0.9834, 0.9762, 0.9469, 0.7406, 0.8808, 0.9255]	8	{}
210	73	93	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01661091']	[1.0, 0.9857, 0.9882, 0.9708, 0.9889, 0.9954, 0.8833, 0.9901]	8	{}
211	98	35	['n00001740', 'n00001930', 'n00007846', 'n09605289']	[1.0, 1.0, 0.8134, 0.8459]	4	{}
212	49	49	['n00001740', 'n00001930', 'n00002684']	[1.0, 0.9999, 0.9999]	3	{}
213	90	33	['n00001740', 'n00002137']	[0.4417, 0.7066]	3	{'n00001930': 1}
214	97	97	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296', 'n02083346']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9985, 1.0, 1.0, 1.0]	11	{}
215	59	33	['n00001740', 'n00002137']	[0.9401, 0.9657]	2	{}
216	2	2	['n00001740', 'n00001930', 'n00007846']	[1.0, 0.9999, 0.9962]	3	{}
217	67	67	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n02512053', 'n01482071']	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9989, 0.9416, 0.9788, 0.8642]	9	{}
218	16	9	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04531098']	[1.0, 1.0, 1.0, 1.0, 1.0, 0.9773, 0.8474, 0.9952]	8	{}
219	81	81	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037']	[0.9996, 0.9982, 0.999, 0.9999, 0.9994, 0.9491, 0.9971, 0.9993, 0.9996]	9	{}
220	94	94	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03405725']	[1.0, 1.0, 1.0, 1.0, 0.9872, 0.9311, 0.9984]	7	{}
221	27	-1	['n00001740']	[]	10	{'n01471682': 1, 'n00015388': 1, 'n00004475': 1, 'n04341686': 1, 'n00021939': 1, 'n00003553': 1, 'n00002684': 1, 'n00001930': 1, 'n00002137': 1}
222	76	77	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661']	[0.9996, 0.7364, 0.8422, 0.8101, 0.844, 0.8829, 0.6069]	7	{}
223	77	77	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661']	[1.0, 0.9969, 0.9984, 0.9003, 0.8527, 0.9965, 1.0]	7	{}
224	12	12	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n04341686']	[1.0, 0.9995, 0.998, 0.9972, 0.9972, 0.9993]	6	{}
225	18	72	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02062017']	[1.0, 0.6076, 0.9042, 0.9298, 0.9895, 0.6921, 0.6527, 0.7933, 0.5962, 0.8567]	10	{}
226	0	0	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n07705931']	[1.0, 1.0, 1.0, 0.9989, 1.0]	5	{}
227	76	76	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n04341686', 'n02913152']	[1.0, 1.0, 1.0, 1.0, 0.9982, 0.9999, 0.9999]	7	{}
228	79	-1	['n00001740']	[]	5	{'n00003553': 1, 'n00002684': 1, 'n00001930': 1, 'n00002137': 1}
229	71	71	['n00001740', 'n00001930']	[1.0, 1.0]	2	{}
230	89	89	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211', 'n04170037']	[1.0, 0.9962, 0.9963, 0.9768, 0.5352, 0.6794, 0.8229, 0.9554, 0.9911]	9	{}
231	57	57	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n07705931']	[1.0, 1.0, 0.9998, 1.0, 0.9655]	5	{}
232	47	59	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n13103136', 'n13104059']	[1.0, 1.0, 1.0, 0.9848, 0.9999, 1.0, 1.0, 0.9345]	8	{}
233	24	24	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n02159955']	[1.0, 1.0, 1.0, 0.9967, 0.9996, 1.0, 1.0, 1.0, 1.0]	9	{}
234	65	65	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9906, 0.9987]	9	{}
235	0	-1	['n00001740']	[]	12	{'n03183080': 1, 'n03094503': 1, 'n03575240': 1, 'n00021939': 1, 'n00004475': 1, 'n00003553': 1, 'n00002684': 1, 'n00007846': 1, 'n00020827': 1, 'n00001930': 1, 'n00002137': 1}
236	32	32	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n02512053', 'n02552171']	[1.0, 0.9969, 0.9858, 0.9937, 0.9939, 0.9964, 0.9951, 0.9969, 0.9997]	9	{}
237	36	36	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02329401']	[1.0, 0.7865, 0.9992, 0.9985, 0.9984, 0.9998, 1.0, 0.9999, 0.9865, 0.9982]	10	{}
238	82	82	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n11669921']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	7	{}
239	31	31	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[1.0, 0.9954, 0.9981, 0.9989, 0.9997, 0.9996, 0.9962, 0.9988, 0.9956]	9	{}
240	23	23	['n00001740', 'n00001930']	[0.9991, 1.0]	2	{}
241	24	24	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n02159955']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]	9	{}
242	34	34	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296', 'n02083346']	[1.0, 0.9997, 0.9995, 0.9998, 0.9999, 0.9994, 0.9998, 0.9994, 0.9405, 1.0, 1.0]	11	{}
243	21	21	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[0.9999, 0.6337, 0.6872, 0.8897, 0.8695, 0.7448, 0.9449, 0.9443, 0.9621]	9	{}
244	11	11	['n00001740', 'n00001930', 'n00007846']	[1.0, 1.0, 0.9974]	3	{}
245	53	53	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n07705931']	[1.0, 1.0, 0.9998, 0.9991, 0.9989]	5	{}
246	80	80	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02329401']	[1.0, 0.924, 0.9564, 0.9699, 0.9735, 0.9946, 0.9996, 0.9958, 0.9905, 1.0]	10	{}
247	44	44	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01661091', 'n01661818']	[1.0, 0.9966, 0.9871, 0.9762, 0.958, 0.9588, 0.9992, 0.8404, 0.7653]	9	{}
248	4	74	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[0.9997, 0.8361, 0.9265, 0.946, 0.954, 0.7917, 0.8845, 0.9162, 0.4489]	9	{}
249	39	39	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03183080']	[1.0, 0.9986, 0.9929, 1.0, 1.0, 0.9999, 1.0]	7	{}
250	91	91	['n00001740', 'n00001930', 'n00020827']	[0.9882, 0.9999, 1.0]	3	{}
251	16	16	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503']	[1.0, 0.9994, 0.9984, 0.9942, 0.9994, 0.735, 0.999]	7	{}
252	36	36	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02329401']	[1.0, 0.9993, 0.9996, 0.9949, 0.9964, 0.9999, 0.9996, 0.996, 0.9985, 0.9942]	10	{}
253	68	68	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939']	[1.0, 0.9993, 0.9785, 0.9976, 1.0]	5	{}
254	50	50	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02329401']	[1.0, 0.9845, 0.9783, 0.9735, 0.9253, 0.8562, 0.7211, 0.6587, 0.475, 0.9277]	10	{}
255	97	97	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296', 'n02083346']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9811, 0.8145, 0.8576, 0.9865]	11	{}
256	58	8	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240', 'n03094503', 'n04576211']	[1.0, 0.997, 0.996, 0.9954, 0.9946, 0.9953, 0.9992, 0.7438]	8	{}
257	31	31	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756']	[0.9926, 0.9906, 0.8938, 0.7577, 0.9272, 0.8767, 0.9085, 0.9539, 0.9725]	9	{}
258	6	6	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n02159955']	[1.0, 0.9975, 0.956, 0.9662, 0.999, 0.9904, 0.9995, 0.9985, 0.999]	9	{}
259	42	42	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02075296', 'n02127808']	[0.9999, 0.9819, 0.9788, 0.9916, 0.9926, 0.9866, 0.9982, 0.9995, 0.9997, 1.0, 1.0]	11	{}
260	80	80	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02329401']	[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.9998, 0.673, 0.9903]	10	{}
261	76	76	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n04341686', 'n02913152']	[0.9998, 0.9919, 0.9937, 0.9998, 0.9686, 1.0, 1.0]	7	{}
262	89	41	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00021939', 'n03575240']	[1.0, 0.9895, 0.992, 0.9983, 0.9975, 0.0792]	9	{'n04019101': 1, 'n03100490': 1, 'n03094503': 1}
263	55	72	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02062017']	[1.0, 0.9746, 0.9894, 0.9831, 0.9865, 0.9941, 0.7899, 0.8999, 0.5332, 0.7144]	10	{}
264	19	19	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n01861778', 'n01886756', 'n02394477']	[1.0, 1.0, 1.0, 0.999, 0.9996, 0.9999, 0.9994, 0.9935, 0.9999, 1.0]	10	{}
265	91	91	['n00001740', 'n00001930', 'n00020827']	[1.0, 0.9979, 0.9994]	3	{}
266	70	82	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n13083586', 'n11669921']	[1.0, 0.9999, 1.0, 0.9934, 0.9623, 0.9623, 0.843]	7	{}
267	1	1	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01471682', 'n02512053']	[1.0, 0.9984, 0.9965, 0.9991, 0.9996, 0.9918, 0.4657, 0.9679]	8	{}
268	6	14	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661', 'n01767661', 'n02159955']	[1.0, 0.9994, 0.9981, 0.9779, 0.9662, 0.9934, 0.9991, 0.9998, 0.6296]	9	{}
269	62	-1	['n00001740']	[]	7	{'n13083586': 1, 'n00004475': 1, 'n00003553': 1, 'n00002684': 1, 'n00001930': 1, 'n00002137': 1}
270	99	99	['n00001740', 'n00001930', 'n00002684', 'n00003553', 'n00004475', 'n00015388', 'n01905661']	[1.0, 1.0, 1.0, 0.9874, 0.9974, 0.9995, 1.0]	7	{}
271	51	91	['n00001740', 'n00001930', 'n00020827']	[0.9973, 0.9129, 0.7275]	3	{}
